LINEID,ROUTEID,STOPPOINTID,DIRECTION,TRIPS_PLANNEDTIME_DEP,DAYOFWEEK
31A,31A_26,613,2,47400,0
31A,31A_26,614,2,47400,0
31A,31A_26,617,2,47400,0
31A,31A_26,618,2,47400,0
31A,31A_26,675,2,47400,0
31A,31A_26,686,2,47400,0
31A,31A_26,688,2,47400,0
31A,31A_26,689,2,47400,0
31A,31A_26,690,2,47400,0
31A,31A_26,5062,2,47400,0
31A,31A_26,691,2,47400,0
31A,31A_26,692,2,47400,0
31A,31A_26,695,2,47400,0
31A,31A_26,696,2,47400,0
31A,31A_26,697,2,47400,0
31A,31A_26,698,2,47400,0
31A,31A_26,699,2,47400,0
31A,31A_26,700,2,47400,0
31A,31A_26,701,2,47400,0
31A,31A_26,702,2,47400,0
31A,31A_26,703,2,47400,0
31A,31A_26,704,2,47400,0
31A,31A_26,706,2,47400,0
31A,31A_26,567,2,47400,0
31A,31A_26,568,2,47400,0
31A,31A_26,569,2,47400,0
31A,31A_26,570,2,47400,0
31A,31A_26,571,2,47400,0
31A,31A_26,572,2,47400,0
31A,31A_26,573,2,47400,0
31A,31A_26,574,2,47400,0
31A,31A_26,575,2,47400,0
31A,31A_26,576,2,47400,0
31A,31A_26,577,2,47400,0
31A,31A_26,579,2,47400,0
31A,31A_26,580,2,47400,0
31A,31A_26,581,2,47400,0
31A,31A_26,582,2,47400,0
31A,31A_26,583,2,47400,0
31A,31A_26,584,2,47400,0
31A,31A_26,586,2,47400,0
31A,31A_26,587,2,47400,0
31A,31A_26,588,2,47400,0
31A,31A_26,589,2,47400,0
31A,31A_26,590,2,47400,0
31A,31A_26,7569,2,47400,0
31A,31A_26,705,2,47400,0
31A,31A_26,585,2,47400,0
31A,31A_26,606,2,47400,0
31A,31A_26,610,2,47400,0
31A,31A_26,616,2,47400,0
31A,31A_26,619,2,47400,0
31A,31A_26,620,2,47400,0
31A,31A_26,597,2,47400,0
31A,31A_26,583,2,65100,2
31A,31A_26,584,2,65100,2
31A,31A_26,586,2,65100,2
31A,31A_26,587,2,65100,2
31A,31A_26,588,2,65100,2
31A,31A_26,590,2,65100,2
31A,31A_26,591,2,65100,2
31A,31A_26,592,2,65100,2
31A,31A_26,593,2,65100,2
31A,31A_26,594,2,65100,2
31A,31A_26,595,2,65100,2
31A,31A_26,596,2,65100,2
31A,31A_26,597,2,65100,2
31A,31A_26,598,2,65100,2
31A,31A_26,599,2,65100,2
31A,31A_26,600,2,65100,2
31A,31A_26,601,2,65100,2
31A,31A_26,602,2,65100,2
31A,31A_26,603,2,65100,2
31A,31A_26,604,2,65100,2
31A,31A_26,605,2,65100,2
31A,31A_26,606,2,65100,2
31A,31A_26,607,2,65100,2
31A,31A_26,608,2,65100,2
31A,31A_26,609,2,65100,2
31A,31A_26,610,2,65100,2
31A,31A_26,611,2,65100,2
31A,31A_26,612,2,65100,2
31A,31A_26,613,2,65100,2
31A,31A_26,614,2,65100,2
31A,31A_26,615,2,65100,2
31A,31A_26,616,2,65100,2
31A,31A_26,617,2,65100,2
31A,31A_26,618,2,65100,2
31A,31A_26,619,2,65100,2
31A,31A_26,675,2,65100,2
31A,31A_26,620,2,65100,2
31A,31A_26,7569,2,65100,2
31A,31A_26,686,2,65100,2
31A,31A_26,688,2,65100,2
31A,31A_26,689,2,65100,2
31A,31A_26,690,2,65100,2
31A,31A_26,5062,2,65100,2
31A,31A_26,691,2,65100,2
31A,31A_26,692,2,65100,2
31A,31A_26,695,2,65100,2
31A,31A_26,696,2,65100,2
31A,31A_26,697,2,65100,2
31A,31A_26,698,2,65100,2
31A,31A_26,699,2,65100,2
31A,31A_26,700,2,65100,2
31A,31A_26,701,2,65100,2
31A,31A_26,702,2,65100,2
31A,31A_26,703,2,65100,2
31A,31A_26,704,2,65100,2
31A,31A_26,705,2,65100,2
31A,31A_26,706,2,65100,2
31A,31A_26,567,2,65100,2
31A,31A_26,568,2,65100,2
31A,31A_26,569,2,65100,2
31A,31A_26,570,2,65100,2
31A,31A_26,571,2,65100,2
31A,31A_26,572,2,65100,2
31A,31A_26,573,2,65100,2
31A,31A_26,574,2,65100,2
31A,31A_26,575,2,65100,2
31A,31A_26,576,2,65100,2
31A,31A_26,577,2,65100,2
31A,31A_26,579,2,65100,2
31A,31A_26,580,2,65100,2
31A,31A_26,581,2,65100,2
31A,31A_26,582,2,65100,2
31A,31A_26,585,2,65100,2
31A,31A_26,589,2,65100,2
31A,31A_26,583,2,31500,2
31A,31A_26,584,2,31500,2
31A,31A_26,585,2,31500,2
31A,31A_26,588,2,31500,2
31A,31A_26,589,2,31500,2
31A,31A_26,591,2,31500,2
31A,31A_26,592,2,31500,2
31A,31A_26,594,2,31500,2
31A,31A_26,595,2,31500,2
31A,31A_26,596,2,31500,2
31A,31A_26,597,2,31500,2
31A,31A_26,598,2,31500,2
31A,31A_26,600,2,31500,2
31A,31A_26,601,2,31500,2
31A,31A_26,602,2,31500,2
31A,31A_26,603,2,31500,2
31A,31A_26,605,2,31500,2
31A,31A_26,606,2,31500,2
31A,31A_26,607,2,31500,2
31A,31A_26,609,2,31500,2
31A,31A_26,610,2,31500,2
31A,31A_26,611,2,31500,2
31A,31A_26,612,2,31500,2
31A,31A_26,614,2,31500,2
31A,31A_26,615,2,31500,2
31A,31A_26,616,2,31500,2
31A,31A_26,618,2,31500,2
31A,31A_26,619,2,31500,2
31A,31A_26,620,2,31500,2
31A,31A_26,686,2,31500,2
31A,31A_26,688,2,31500,2
31A,31A_26,689,2,31500,2
31A,31A_26,690,2,31500,2
31A,31A_26,691,2,31500,2
31A,31A_26,692,2,31500,2
31A,31A_26,695,2,31500,2
31A,31A_26,696,2,31500,2
31A,31A_26,698,2,31500,2
31A,31A_26,699,2,31500,2
31A,31A_26,700,2,31500,2
31A,31A_26,701,2,31500,2
31A,31A_26,703,2,31500,2
31A,31A_26,704,2,31500,2
31A,31A_26,705,2,31500,2
31A,31A_26,567,2,31500,2
31A,31A_26,569,2,31500,2
31A,31A_26,570,2,31500,2
31A,31A_26,572,2,31500,2
31A,31A_26,573,2,31500,2
31A,31A_26,574,2,31500,2
31A,31A_26,575,2,31500,2
31A,31A_26,577,2,31500,2
31A,31A_26,579,2,31500,2
31A,31A_26,580,2,31500,2
31A,31A_26,582,2,31500,2
31A,31A_26,5062,2,31500,2
31A,31A_26,697,2,31500,2
31A,31A_26,702,2,31500,2
31A,31A_26,706,2,31500,2
31A,31A_26,571,2,31500,2
31A,31A_26,576,2,31500,2
31A,31A_26,581,2,31500,2
31A,31A_26,586,2,31500,2
31A,31A_26,590,2,31500,2
31A,31A_26,599,2,31500,2
31A,31A_26,604,2,31500,2
31A,31A_26,608,2,31500,2
31A,31A_26,613,2,31500,2
31A,31A_26,617,2,31500,2
31A,31A_26,7569,2,31500,2
31A,31A_26,587,2,31500,2
31A,31A_26,593,2,31500,2
31A,31A_26,675,2,31500,2
31A,31A_26,568,2,31500,2
31A,31A_26,584,2,72300,2
31A,31A_26,585,2,72300,2
31A,31A_26,586,2,72300,2
31A,31A_26,588,2,72300,2
31A,31A_26,589,2,72300,2
31A,31A_26,590,2,72300,2
31A,31A_26,591,2,72300,2
31A,31A_26,592,2,72300,2
31A,31A_26,593,2,72300,2
31A,31A_26,594,2,72300,2
31A,31A_26,595,2,72300,2
31A,31A_26,596,2,72300,2
31A,31A_26,597,2,72300,2
31A,31A_26,598,2,72300,2
31A,31A_26,599,2,72300,2
31A,31A_26,600,2,72300,2
31A,31A_26,601,2,72300,2
31A,31A_26,602,2,72300,2
31A,31A_26,603,2,72300,2
31A,31A_26,604,2,72300,2
31A,31A_26,605,2,72300,2
31A,31A_26,606,2,72300,2
31A,31A_26,607,2,72300,2
31A,31A_26,608,2,72300,2
31A,31A_26,609,2,72300,2
31A,31A_26,610,2,72300,2
31A,31A_26,611,2,72300,2
31A,31A_26,612,2,72300,2
31A,31A_26,613,2,72300,2
31A,31A_26,614,2,72300,2
31A,31A_26,615,2,72300,2
31A,31A_26,616,2,72300,2
31A,31A_26,617,2,72300,2
31A,31A_26,618,2,72300,2
31A,31A_26,619,2,72300,2
31A,31A_26,675,2,72300,2
31A,31A_26,620,2,72300,2
31A,31A_26,7569,2,72300,2
31A,31A_26,686,2,72300,2
31A,31A_26,688,2,72300,2
31A,31A_26,689,2,72300,2
31A,31A_26,690,2,72300,2
31A,31A_26,691,2,72300,2
31A,31A_26,692,2,72300,2
31A,31A_26,695,2,72300,2
31A,31A_26,696,2,72300,2
31A,31A_26,697,2,72300,2
31A,31A_26,698,2,72300,2
31A,31A_26,699,2,72300,2
31A,31A_26,700,2,72300,2
31A,31A_26,701,2,72300,2
31A,31A_26,703,2,72300,2
31A,31A_26,704,2,72300,2
31A,31A_26,705,2,72300,2
31A,31A_26,706,2,72300,2
31A,31A_26,567,2,72300,2
31A,31A_26,568,2,72300,2
31A,31A_26,569,2,72300,2
31A,31A_26,570,2,72300,2
31A,31A_26,572,2,72300,2
31A,31A_26,574,2,72300,2
31A,31A_26,576,2,72300,2
31A,31A_26,577,2,72300,2
31A,31A_26,579,2,72300,2
31A,31A_26,580,2,72300,2
31A,31A_26,581,2,72300,2
31A,31A_26,582,2,72300,2
31A,31A_26,583,2,72300,2
31A,31A_26,587,2,72300,2
31A,31A_26,5062,2,72300,2
31A,31A_26,702,2,72300,2
31A,31A_26,571,2,72300,2
31A,31A_26,573,2,72300,2
31A,31A_26,575,2,72300,2
31A,31A_26,584,2,46200,2
31A,31A_26,587,2,46200,2
31A,31A_26,588,2,46200,2
31A,31A_26,589,2,46200,2
31A,31A_26,591,2,46200,2
31A,31A_26,593,2,46200,2
31A,31A_26,594,2,46200,2
31A,31A_26,597,2,46200,2
31A,31A_26,600,2,46200,2
31A,31A_26,601,2,46200,2
31A,31A_26,603,2,46200,2
31A,31A_26,605,2,46200,2
31A,31A_26,606,2,46200,2
31A,31A_26,607,2,46200,2
31A,31A_26,608,2,46200,2
31A,31A_26,610,2,46200,2
31A,31A_26,611,2,46200,2
31A,31A_26,613,2,46200,2
31A,31A_26,615,2,46200,2
31A,31A_26,617,2,46200,2
31A,31A_26,618,2,46200,2
31A,31A_26,675,2,46200,2
31A,31A_26,620,2,46200,2
31A,31A_26,7569,2,46200,2
31A,31A_26,686,2,46200,2
31A,31A_26,688,2,46200,2
31A,31A_26,690,2,46200,2
31A,31A_26,5062,2,46200,2
31A,31A_26,695,2,46200,2
31A,31A_26,697,2,46200,2
31A,31A_26,699,2,46200,2
31A,31A_26,701,2,46200,2
31A,31A_26,703,2,46200,2
31A,31A_26,705,2,46200,2
31A,31A_26,568,2,46200,2
31A,31A_26,569,2,46200,2
31A,31A_26,571,2,46200,2
31A,31A_26,572,2,46200,2
31A,31A_26,573,2,46200,2
31A,31A_26,574,2,46200,2
31A,31A_26,576,2,46200,2
31A,31A_26,579,2,46200,2
31A,31A_26,582,2,46200,2
31A,31A_26,583,2,46200,2
31A,31A_26,691,2,46200,2
31A,31A_26,698,2,46200,2
31A,31A_26,702,2,46200,2
31A,31A_26,706,2,46200,2
31A,31A_26,570,2,46200,2
31A,31A_26,575,2,46200,2
31A,31A_26,581,2,46200,2
31A,31A_26,586,2,46200,2
31A,31A_26,590,2,46200,2
31A,31A_26,595,2,46200,2
31A,31A_26,599,2,46200,2
31A,31A_26,604,2,46200,2
31A,31A_26,609,2,46200,2
31A,31A_26,614,2,46200,2
31A,31A_26,619,2,46200,2
31A,31A_26,585,2,46200,2
31A,31A_26,592,2,46200,2
31A,31A_26,596,2,46200,2
31A,31A_26,598,2,46200,2
31A,31A_26,602,2,46200,2
31A,31A_26,689,2,46200,2
31A,31A_26,692,2,46200,2
31A,31A_26,696,2,46200,2
31A,31A_26,700,2,46200,2
31A,31A_26,704,2,46200,2
31A,31A_26,612,2,46200,2
31A,31A_26,616,2,46200,2
31A,31A_26,567,2,46200,2
31A,31A_26,577,2,46200,2
31A,31A_26,580,2,46200,2
31A,31A_26,584,2,38100,2
31A,31A_26,585,2,38100,2
31A,31A_26,586,2,38100,2
31A,31A_26,587,2,38100,2
31A,31A_26,589,2,38100,2
31A,31A_26,593,2,38100,2
31A,31A_26,592,2,38100,2
31A,31A_26,594,2,38100,2
31A,31A_26,596,2,38100,2
31A,31A_26,598,2,38100,2
31A,31A_26,599,2,38100,2
31A,31A_26,601,2,38100,2
31A,31A_26,603,2,38100,2
31A,31A_26,605,2,38100,2
31A,31A_26,607,2,38100,2
31A,31A_26,609,2,38100,2
31A,31A_26,610,2,38100,2
31A,31A_26,612,2,38100,2
31A,31A_26,613,2,38100,2
31A,31A_26,615,2,38100,2
31A,31A_26,617,2,38100,2
31A,31A_26,618,2,38100,2
31A,31A_26,619,2,38100,2
31A,31A_26,620,2,38100,2
31A,31A_26,7569,2,38100,2
31A,31A_26,688,2,38100,2
31A,31A_26,690,2,38100,2
31A,31A_26,5062,2,38100,2
31A,31A_26,691,2,38100,2
31A,31A_26,692,2,38100,2
31A,31A_26,696,2,38100,2
31A,31A_26,697,2,38100,2
31A,31A_26,699,2,38100,2
31A,31A_26,701,2,38100,2
31A,31A_26,702,2,38100,2
31A,31A_26,703,2,38100,2
31A,31A_26,705,2,38100,2
31A,31A_26,706,2,38100,2
31A,31A_26,567,2,38100,2
31A,31A_26,568,2,38100,2
31A,31A_26,570,2,38100,2
31A,31A_26,571,2,38100,2
31A,31A_26,572,2,38100,2
31A,31A_26,574,2,38100,2
31A,31A_26,575,2,38100,2
31A,31A_26,576,2,38100,2
31A,31A_26,577,2,38100,2
31A,31A_26,580,2,38100,2
31A,31A_26,581,2,38100,2
31A,31A_26,583,2,38100,2
31A,31A_26,686,2,38100,2
31A,31A_26,689,2,38100,2
31A,31A_26,695,2,38100,2
31A,31A_26,700,2,38100,2
31A,31A_26,704,2,38100,2
31A,31A_26,569,2,38100,2
31A,31A_26,573,2,38100,2
31A,31A_26,579,2,38100,2
31A,31A_26,588,2,38100,2
31A,31A_26,591,2,38100,2
31A,31A_26,595,2,38100,2
31A,31A_26,597,2,38100,2
31A,31A_26,602,2,38100,2
31A,31A_26,606,2,38100,2
31A,31A_26,611,2,38100,2
31A,31A_26,616,2,38100,2
31A,31A_26,675,2,38100,2
31A,31A_26,590,2,38100,2
31A,31A_26,600,2,38100,2
31A,31A_26,604,2,38100,2
31A,31A_26,608,2,38100,2
31A,31A_26,698,2,38100,2
31A,31A_26,614,2,38100,2
31A,31A_26,582,2,38100,2
31A,31A_26,584,2,59400,2
31A,31A_26,586,2,59400,2
31A,31A_26,587,2,59400,2
31A,31A_26,588,2,59400,2
31A,31A_26,590,2,59400,2
31A,31A_26,591,2,59400,2
31A,31A_26,592,2,59400,2
31A,31A_26,593,2,59400,2
31A,31A_26,594,2,59400,2
31A,31A_26,595,2,59400,2
31A,31A_26,596,2,59400,2
31A,31A_26,597,2,59400,2
31A,31A_26,598,2,59400,2
31A,31A_26,599,2,59400,2
31A,31A_26,600,2,59400,2
31A,31A_26,601,2,59400,2
31A,31A_26,602,2,59400,2
31A,31A_26,603,2,59400,2
31A,31A_26,604,2,59400,2
31A,31A_26,605,2,59400,2
31A,31A_26,607,2,59400,2
31A,31A_26,608,2,59400,2
31A,31A_26,609,2,59400,2
31A,31A_26,612,2,59400,2
31A,31A_26,613,2,59400,2
31A,31A_26,614,2,59400,2
31A,31A_26,615,2,59400,2
31A,31A_26,617,2,59400,2
31A,31A_26,619,2,59400,2
31A,31A_26,620,2,59400,2
31A,31A_26,686,2,59400,2
31A,31A_26,688,2,59400,2
31A,31A_26,689,2,59400,2
31A,31A_26,690,2,59400,2
31A,31A_26,5062,2,59400,2
31A,31A_26,691,2,59400,2
31A,31A_26,692,2,59400,2
31A,31A_26,695,2,59400,2
31A,31A_26,696,2,59400,2
31A,31A_26,697,2,59400,2
31A,31A_26,698,2,59400,2
31A,31A_26,699,2,59400,2
31A,31A_26,700,2,59400,2
31A,31A_26,701,2,59400,2
31A,31A_26,702,2,59400,2
31A,31A_26,703,2,59400,2
31A,31A_26,704,2,59400,2
31A,31A_26,706,2,59400,2
31A,31A_26,567,2,59400,2
31A,31A_26,568,2,59400,2
31A,31A_26,569,2,59400,2
31A,31A_26,570,2,59400,2
31A,31A_26,571,2,59400,2
31A,31A_26,572,2,59400,2
31A,31A_26,573,2,59400,2
31A,31A_26,574,2,59400,2
31A,31A_26,575,2,59400,2
31A,31A_26,576,2,59400,2
31A,31A_26,577,2,59400,2
31A,31A_26,579,2,59400,2
31A,31A_26,580,2,59400,2
31A,31A_26,581,2,59400,2
31A,31A_26,582,2,59400,2
31A,31A_26,583,2,59400,2
31A,31A_26,705,2,59400,2
31A,31A_26,585,2,59400,2
31A,31A_26,589,2,59400,2
31A,31A_26,611,2,59400,2
31A,31A_26,616,2,59400,2
31A,31A_26,675,2,59400,2
31A,31A_26,606,2,59400,2
31A,31A_26,610,2,59400,2
31A,31A_26,618,2,59400,2
31A,31A_26,7569,2,59400,2
31A,31A_25,558,1,61200,2
31A,31A_25,560,1,61200,2
31A,31A_25,562,1,61200,2
31A,31A_25,563,1,61200,2
31A,31A_25,564,1,61200,2
31A,31A_25,566,1,61200,2
31A,31A_25,707,1,61200,2
31A,31A_25,708,1,61200,2
31A,31A_25,710,1,61200,2
31A,31A_25,712,1,61200,2
31A,31A_25,713,1,61200,2
31A,31A_25,714,1,61200,2
31A,31A_25,716,1,61200,2
31A,31A_25,717,1,61200,2
31A,31A_25,718,1,61200,2
31A,31A_25,719,1,61200,2
31A,31A_25,680,1,61200,2
31A,31A_25,681,1,61200,2
31A,31A_25,683,1,61200,2
31A,31A_25,685,1,61200,2
31A,31A_25,686,1,61200,2
31A,31A_25,529,1,61200,2
31A,31A_25,530,1,61200,2
31A,31A_25,531,1,61200,2
31A,31A_25,709,1,61200,2
31A,31A_25,532,1,61200,2
31A,31A_25,533,1,61200,2
31A,31A_25,534,1,61200,2
31A,31A_25,535,1,61200,2
31A,31A_25,536,1,61200,2
31A,31A_25,537,1,61200,2
31A,31A_25,538,1,61200,2
31A,31A_25,539,1,61200,2
31A,31A_25,541,1,61200,2
31A,31A_25,551,1,61200,2
31A,31A_25,542,1,61200,2
31A,31A_25,543,1,61200,2
31A,31A_25,545,1,61200,2
31A,31A_25,547,1,61200,2
31A,31A_25,548,1,61200,2
31A,31A_25,549,1,61200,2
31A,31A_25,550,1,61200,2
31A,31A_25,552,1,61200,2
31A,31A_25,553,1,61200,2
31A,31A_25,554,1,61200,2
31A,31A_25,555,1,61200,2
31A,31A_25,557,1,61200,2
31A,31A_25,621,1,61200,2
31A,31A_25,289,1,61200,2
31A,31A_25,496,1,61200,2
31A,31A_25,7490,1,61200,2
31A,31A_25,515,1,61200,2
31A,31A_25,516,1,61200,2
31A,31A_25,4384,1,61200,2
31A,31A_25,519,1,61200,2
31A,31A_25,521,1,61200,2
31A,31A_25,522,1,61200,2
31A,31A_25,523,1,61200,2
31A,31A_25,525,1,61200,2
31A,31A_25,526,1,61200,2
31A,31A_25,527,1,61200,2
31A,31A_25,528,1,61200,2
31A,31A_25,540,1,61200,2
31A,31A_25,544,1,61200,2
31A,31A_25,565,1,61200,2
31A,31A_25,711,1,61200,2
31A,31A_25,715,1,61200,2
31A,31A_25,720,1,61200,2
31A,31A_25,684,1,61200,2
31A,31A_25,546,1,61200,2
31A,31A_25,559,1,61200,2
31A,31A_25,682,1,61200,2
31A,31A_25,7659,1,61200,2
31A,31A_25,559,1,69300,2
31A,31A_25,562,1,69300,2
31A,31A_25,563,1,69300,2
31A,31A_25,566,1,69300,2
31A,31A_25,710,1,69300,2
31A,31A_25,711,1,69300,2
31A,31A_25,712,1,69300,2
31A,31A_25,713,1,69300,2
31A,31A_25,717,1,69300,2
31A,31A_25,718,1,69300,2
31A,31A_25,680,1,69300,2
31A,31A_25,681,1,69300,2
31A,31A_25,682,1,69300,2
31A,31A_25,683,1,69300,2
31A,31A_25,685,1,69300,2
31A,31A_25,529,1,69300,2
31A,31A_25,530,1,69300,2
31A,31A_25,709,1,69300,2
31A,31A_25,532,1,69300,2
31A,31A_25,534,1,69300,2
31A,31A_25,536,1,69300,2
31A,31A_25,537,1,69300,2
31A,31A_25,538,1,69300,2
31A,31A_25,541,1,69300,2
31A,31A_25,542,1,69300,2
31A,31A_25,543,1,69300,2
31A,31A_25,546,1,69300,2
31A,31A_25,547,1,69300,2
31A,31A_25,548,1,69300,2
31A,31A_25,549,1,69300,2
31A,31A_25,551,1,69300,2
31A,31A_25,553,1,69300,2
31A,31A_25,555,1,69300,2
31A,31A_25,557,1,69300,2
31A,31A_25,496,1,69300,2
31A,31A_25,621,1,69300,2
31A,31A_25,289,1,69300,2
31A,31A_25,7490,1,69300,2
31A,31A_25,516,1,69300,2
31A,31A_25,4384,1,69300,2
31A,31A_25,519,1,69300,2
31A,31A_25,521,1,69300,2
31A,31A_25,522,1,69300,2
31A,31A_25,7659,1,69300,2
31A,31A_25,523,1,69300,2
31A,31A_25,525,1,69300,2
31A,31A_25,526,1,69300,2
31A,31A_25,527,1,69300,2
31A,31A_25,558,1,69300,2
31A,31A_25,565,1,69300,2
31A,31A_25,716,1,69300,2
31A,31A_25,719,1,69300,2
31A,31A_25,686,1,69300,2
31A,31A_25,531,1,69300,2
31A,31A_25,535,1,69300,2
31A,31A_25,539,1,69300,2
31A,31A_25,544,1,69300,2
31A,31A_25,545,1,69300,2
31A,31A_25,550,1,69300,2
31A,31A_25,554,1,69300,2
31A,31A_25,560,1,69300,2
31A,31A_25,708,1,69300,2
31A,31A_25,714,1,69300,2
31A,31A_25,720,1,69300,2
31A,31A_25,684,1,69300,2
31A,31A_25,552,1,69300,2
31A,31A_25,533,1,69300,2
31A,31A_25,540,1,69300,2
31A,31A_25,707,1,69300,2
31A,31A_25,715,1,69300,2
31A,31A_25,515,1,69300,2
31A,31A_25,528,1,69300,2
31A,31A_25,564,1,69300,2
31A,31A_25,529,1,35100,2
31A,31A_25,621,1,35100,2
31A,31A_25,496,1,35100,2
31A,31A_25,7490,1,35100,2
31A,31A_25,515,1,35100,2
31A,31A_25,4384,1,35100,2
31A,31A_25,519,1,35100,2
31A,31A_25,521,1,35100,2
31A,31A_25,522,1,35100,2
31A,31A_25,523,1,35100,2
31A,31A_25,525,1,35100,2
31A,31A_25,527,1,35100,2
31A,31A_25,530,1,35100,2
31A,31A_25,531,1,35100,2
31A,31A_25,532,1,35100,2
31A,31A_25,533,1,35100,2
31A,31A_25,534,1,35100,2
31A,31A_25,535,1,35100,2
31A,31A_25,536,1,35100,2
31A,31A_25,538,1,35100,2
31A,31A_25,540,1,35100,2
31A,31A_25,541,1,35100,2
31A,31A_25,544,1,35100,2
31A,31A_25,545,1,35100,2
31A,31A_25,547,1,35100,2
31A,31A_25,548,1,35100,2
31A,31A_25,549,1,35100,2
31A,31A_25,550,1,35100,2
31A,31A_25,552,1,35100,2
31A,31A_25,553,1,35100,2
31A,31A_25,554,1,35100,2
31A,31A_25,555,1,35100,2
31A,31A_25,558,1,35100,2
31A,31A_25,559,1,35100,2
31A,31A_25,560,1,35100,2
31A,31A_25,562,1,35100,2
31A,31A_25,563,1,35100,2
31A,31A_25,564,1,35100,2
31A,31A_25,565,1,35100,2
31A,31A_25,566,1,35100,2
31A,31A_25,707,1,35100,2
31A,31A_25,708,1,35100,2
31A,31A_25,731,1,35100,2
31A,31A_25,710,1,35100,2
31A,31A_25,713,1,35100,2
31A,31A_25,715,1,35100,2
31A,31A_25,716,1,35100,2
31A,31A_25,717,1,35100,2
31A,31A_25,718,1,35100,2
31A,31A_25,720,1,35100,2
31A,31A_25,680,1,35100,2
31A,31A_25,681,1,35100,2
31A,31A_25,683,1,35100,2
31A,31A_25,684,1,35100,2
31A,31A_25,685,1,35100,2
31A,31A_25,686,1,35100,2
31A,31A_25,289,1,35100,2
31A,31A_25,516,1,35100,2
31A,31A_25,7659,1,35100,2
31A,31A_25,528,1,35100,2
31A,31A_25,709,1,35100,2
31A,31A_25,537,1,35100,2
31A,31A_25,542,1,35100,2
31A,31A_25,546,1,35100,2
31A,31A_25,551,1,35100,2
31A,31A_25,557,1,35100,2
31A,31A_25,714,1,35100,2
31A,31A_25,719,1,35100,2
31A,31A_25,682,1,35100,2
31A,31A_25,539,1,35100,2
31A,31A_25,543,1,35100,2
31A,31A_25,526,1,35100,2
31A,31A_25,711,1,35100,2
31A,31A_25,621,1,42300,2
31A,31A_25,496,1,42300,2
31A,31A_25,7490,1,42300,2
31A,31A_25,515,1,42300,2
31A,31A_25,516,1,42300,2
31A,31A_25,519,1,42300,2
31A,31A_25,521,1,42300,2
31A,31A_25,522,1,42300,2
31A,31A_25,523,1,42300,2
31A,31A_25,526,1,42300,2
31A,31A_25,527,1,42300,2
31A,31A_25,529,1,42300,2
31A,31A_25,530,1,42300,2
31A,31A_25,531,1,42300,2
31A,31A_25,709,1,42300,2
31A,31A_25,533,1,42300,2
31A,31A_25,534,1,42300,2
31A,31A_25,535,1,42300,2
31A,31A_25,536,1,42300,2
31A,31A_25,537,1,42300,2
31A,31A_25,539,1,42300,2
31A,31A_25,540,1,42300,2
31A,31A_25,541,1,42300,2
31A,31A_25,542,1,42300,2
31A,31A_25,544,1,42300,2
31A,31A_25,545,1,42300,2
31A,31A_25,546,1,42300,2
31A,31A_25,549,1,42300,2
31A,31A_25,550,1,42300,2
31A,31A_25,551,1,42300,2
31A,31A_25,553,1,42300,2
31A,31A_25,554,1,42300,2
31A,31A_25,555,1,42300,2
31A,31A_25,557,1,42300,2
31A,31A_25,558,1,42300,2
31A,31A_25,559,1,42300,2
31A,31A_25,560,1,42300,2
31A,31A_25,562,1,42300,2
31A,31A_25,564,1,42300,2
31A,31A_25,565,1,42300,2
31A,31A_25,566,1,42300,2
31A,31A_25,708,1,42300,2
31A,31A_25,731,1,42300,2
31A,31A_25,710,1,42300,2
31A,31A_25,711,1,42300,2
31A,31A_25,713,1,42300,2
31A,31A_25,714,1,42300,2
31A,31A_25,716,1,42300,2
31A,31A_25,718,1,42300,2
31A,31A_25,720,1,42300,2
31A,31A_25,681,1,42300,2
31A,31A_25,683,1,42300,2
31A,31A_25,684,1,42300,2
31A,31A_25,289,1,42300,2
31A,31A_25,4384,1,42300,2
31A,31A_25,7659,1,42300,2
31A,31A_25,528,1,42300,2
31A,31A_25,532,1,42300,2
31A,31A_25,538,1,42300,2
31A,31A_25,543,1,42300,2
31A,31A_25,548,1,42300,2
31A,31A_25,552,1,42300,2
31A,31A_25,563,1,42300,2
31A,31A_25,707,1,42300,2
31A,31A_25,712,1,42300,2
31A,31A_25,717,1,42300,2
31A,31A_25,680,1,42300,2
31A,31A_25,685,1,42300,2
31A,31A_25,547,1,42300,2
31A,31A_25,525,1,42300,2
31A,31A_25,715,1,42300,2
31A,31A_25,719,1,42300,2
31A,31A_25,682,1,42300,2
31A,31A_25,686,1,42300,2
31A,31A_25,496,1,43500,3
31A,31A_25,537,1,43500,3
31A,31A_25,544,1,43500,3
31A,31A_25,550,1,43500,3
31A,31A_25,559,1,43500,3
31A,31A_25,562,1,43500,3
31A,31A_25,710,1,43500,3
31A,31A_25,720,1,43500,3
31A,31A_25,718,1,43500,3
31A,31A_25,680,1,43500,3
31A,31A_25,681,1,43500,3
31A,31A_25,682,1,43500,3
31A,31A_25,565,1,43500,3
31A,31A_25,566,1,43500,3
31A,31A_25,713,1,43500,3
31A,31A_25,714,1,43500,3
31A,31A_25,716,1,43500,3
31A,31A_25,717,1,43500,3
31A,31A_25,719,1,43500,3
31A,31A_25,685,1,43500,3
31A,31A_25,686,1,43500,3
31A,31A_25,552,1,43500,3
31A,31A_25,555,1,43500,3
31A,31A_25,621,1,43500,3
31A,31A_25,289,1,43500,3
31A,31A_25,515,1,43500,3
31A,31A_25,522,1,43500,3
